deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,risk_score,risk_category
D04711,2023-09-10,2023-11-20,rep_4,SaaS,North America,Core,Partner,Qualified,14983,71,Lost,54.6,Medium
D04712,2023-05-22,2023-07-05,rep_4,HealthTech,Europe,Core,Referral,Qualified,15647,44,Lost,49.0,Medium
D04713,2023-03-12,2023-05-01,rep_7,Ecommerce,India,Enterprise,Partner,Qualified,5013,50,Lost,56.0,Medium
D04714,2023-08-30,2023-12-25,rep_15,FinTech,APAC,Pro,Inbound,Proposal,51034,117,Won,50.6,Medium
D04715,2024-03-19,2024-05-14,rep_3,SaaS,Europe,Core,Referral,Closed,2388,56,Won,43.2,Medium
D04716,2023-04-10,2023-08-04,rep_20,SaaS,North America,Enterprise,Outbound,Demo,3098,116,Lost,53.5,Medium
D04717,2024-01-22,2024-04-30,rep_1,EdTech,North America,Pro,Referral,Negotiation,3263,99,Won,52.0,Medium
D04718,2023-12-11,2024-01-24,rep_19,HealthTech,APAC,Pro,Referral,Demo,3428,44,Lost,50.3,Medium
D04719,2023-06-22,2023-10-11,rep_3,Ecommerce,North America,Pro,Partner,Demo,12564,111,Lost,58.0,Medium
D04720,2023-07-01,2023-09-22,rep_12,EdTech,Europe,Core,Referral,Demo,11380,83,Lost,50.0,Medium
D04721,2023-03-23,2023-05-01,rep_23,Ecommerce,India,Core,Referral,Negotiation,5701,39,Won,46.7,Medium
D04722,2023-06-05,2023-09-02,rep_25,HealthTech,APAC,Enterprise,Outbound,Demo,12546,89,Won,54.9,Medium
D04723,2023-12-21,2024-01-02,rep_20,Ecommerce,North America,Pro,Partner,Proposal,12271,12,Won,51.7,Medium
D04724,2023-04-28,2023-07-05,rep_10,SaaS,India,Core,Inbound,Demo,25243,68,Won,52.6,Medium
D04725,2023-02-25,2023-04-27,rep_20,EdTech,Europe,Core,Inbound,Closed,4850,61,Won,44.2,Medium
D04726,2024-01-31,2024-05-11,rep_1,FinTech,APAC,Core,Partner,Proposal,7585,101,Lost,52.9,Medium
D04727,2023-04-20,2023-08-12,rep_1,SaaS,Europe,Pro,Partner,Closed,8996,114,Lost,53.5,Medium
D04728,2023-06-30,2023-09-09,rep_21,SaaS,India,Pro,Referral,Proposal,14998,71,Lost,46.0,Medium
D04729,2023-10-22,2024-01-09,rep_24,EdTech,Europe,Enterprise,Inbound,Proposal,7827,79,Lost,50.6,Medium
D04730,2024-01-10,2024-04-24,rep_11,Ecommerce,APAC,Enterprise,Referral,Negotiation,3744,105,Lost,50.2,Medium
D04731,2023-12-11,2024-02-23,rep_16,HealthTech,APAC,Core,Inbound,Negotiation,88484,74,Won,42.2,Medium
D04732,2024-01-24,2024-04-05,rep_17,SaaS,APAC,Pro,Inbound,Negotiation,8093,72,Won,50.7,Medium
D04733,2023-02-25,2023-06-20,rep_16,FinTech,Europe,Pro,Partner,Negotiation,11644,115,Lost,51.8,Medium
D04734,2023-03-29,2023-05-02,rep_24,SaaS,APAC,Enterprise,Referral,Demo,21106,34,Won,52.6,Medium
D04735,2023-04-08,2023-05-25,rep_12,HealthTech,Europe,Core,Outbound,Qualified,15960,47,Won,47.0,Medium
D04736,2023-07-12,2023-07-28,rep_14,EdTech,North America,Enterprise,Referral,Proposal,8329,16,Won,51.1,Medium
D04737,2023-03-22,2023-06-27,rep_7,Ecommerce,India,Pro,Inbound,Qualified,29303,97,Lost,55.1,Medium
D04738,2023-07-18,2023-10-05,rep_2,FinTech,North America,Pro,Inbound,Proposal,88722,79,Lost,44.7,Medium
D04739,2024-03-02,2024-04-02,rep_15,FinTech,APAC,Pro,Referral,Closed,4035,31,Lost,46.5,Medium
D04740,2023-10-30,2023-11-13,rep_21,FinTech,India,Enterprise,Outbound,Demo,19436,14,Lost,43.6,Medium
D04741,2023-08-18,2023-10-08,rep_2,FinTech,India,Enterprise,Referral,Qualified,6016,51,Lost,47.7,Medium
D04742,2023-08-29,2023-10-12,rep_17,HealthTech,Europe,Pro,Referral,Qualified,6869,44,Won,51.6,Medium
D04743,2023-07-15,2023-10-25,rep_17,EdTech,Europe,Pro,Inbound,Qualified,6457,102,Lost,53.4,Medium
D04744,2023-01-04,2023-03-15,rep_5,FinTech,Europe,Enterprise,Referral,Demo,2169,70,Won,48.9,Medium
D04745,2023-10-14,2024-02-04,rep_4,FinTech,North America,Enterprise,Referral,Qualified,7030,113,Won,52.6,Medium
D04746,2023-10-17,2023-11-18,rep_15,Ecommerce,India,Core,Inbound,Negotiation,7949,32,Lost,45.7,Medium
D04747,2024-03-05,2024-03-26,rep_6,SaaS,Europe,Enterprise,Outbound,Demo,9300,21,Won,52.5,Medium
D04748,2023-07-05,2023-07-26,rep_21,Ecommerce,North America,Pro,Referral,Closed,10213,21,Lost,43.4,Medium
D04749,2023-03-16,2023-04-05,rep_10,SaaS,India,Pro,Partner,Proposal,8323,20,Won,53.9,Medium
D04750,2023-01-19,2023-02-15,rep_11,EdTech,North America,Pro,Referral,Demo,30961,27,Lost,52.3,Medium
D04751,2023-06-26,2023-09-20,rep_9,HealthTech,India,Core,Outbound,Demo,8032,86,Lost,52.6,Medium
D04752,2023-07-11,2023-08-09,rep_15,Ecommerce,North America,Enterprise,Outbound,Closed,15584,29,Won,48.8,Medium
D04753,2023-03-20,2023-03-27,rep_1,HealthTech,North America,Enterprise,Referral,Demo,47047,7,Won,49.5,Medium
D04754,2023-08-19,2023-10-19,rep_6,SaaS,India,Enterprise,Inbound,Demo,60268,61,Lost,50.5,Medium
D04755,2023-09-13,2023-10-14,rep_23,SaaS,India,Pro,Referral,Qualified,2359,31,Lost,49.2,Medium
D04756,2024-03-19,2024-05-22,rep_21,HealthTech,India,Enterprise,Partner,Qualified,10861,64,Lost,49.3,Medium
D04757,2024-03-08,2024-06-01,rep_4,Ecommerce,APAC,Enterprise,Partner,Negotiation,53687,85,Lost,52.0,Medium
D04758,2024-03-18,2024-04-26,rep_14,EdTech,India,Pro,Inbound,Proposal,18452,39,Lost,50.4,Medium
D04759,2023-05-06,2023-08-09,rep_9,HealthTech,India,Enterprise,Outbound,Demo,15376,95,Lost,54.3,Medium
D04760,2023-11-22,2024-03-15,rep_25,Ecommerce,India,Pro,Partner,Negotiation,5803,114,Won,54.2,Medium
D04761,2024-01-23,2024-05-02,rep_25,EdTech,India,Enterprise,Partner,Closed,10098,100,Lost,52.8,Medium
D04762,2023-06-25,2023-09-20,rep_5,FinTech,APAC,Core,Referral,Qualified,23941,87,Won,50.4,Medium
D04763,2023-08-01,2023-09-18,rep_18,HealthTech,Europe,Core,Outbound,Closed,6615,48,Lost,49.9,Medium
D04764,2023-06-06,2023-09-22,rep_14,SaaS,Europe,Core,Referral,Negotiation,12009,108,Lost,51.1,Medium
D04765,2024-02-22,2024-04-15,rep_22,FinTech,Europe,Enterprise,Inbound,Demo,59749,53,Lost,51.9,Medium
D04766,2023-02-27,2023-03-31,rep_3,EdTech,India,Pro,Inbound,Closed,7206,32,Won,44.6,Medium
D04767,2023-02-20,2023-04-07,rep_4,Ecommerce,Europe,Core,Inbound,Closed,66679,46,Lost,41.1,Medium
D04768,2023-07-01,2023-08-08,rep_18,Ecommerce,India,Pro,Inbound,Proposal,3314,38,Lost,51.2,Medium
D04769,2023-10-23,2024-02-06,rep_1,EdTech,India,Enterprise,Outbound,Proposal,78784,106,Won,48.3,Medium
D04770,2023-03-03,2023-06-29,rep_2,FinTech,APAC,Pro,Outbound,Qualified,99114,118,Lost,47.4,Medium
D04771,2023-01-08,2023-01-19,rep_11,Ecommerce,APAC,Core,Referral,Negotiation,5998,11,Won,45.3,Medium
D04772,2023-11-26,2024-01-24,rep_7,HealthTech,India,Pro,Referral,Negotiation,6535,59,Lost,52.3,Medium
D04773,2024-01-13,2024-02-17,rep_24,FinTech,India,Pro,Outbound,Qualified,2822,35,Lost,47.8,Medium
D04774,2024-03-16,2024-06-07,rep_6,Ecommerce,APAC,Core,Outbound,Proposal,5897,83,Lost,52.8,Medium
D04775,2023-01-16,2023-05-04,rep_7,SaaS,Europe,Enterprise,Inbound,Proposal,4107,108,Won,53.4,Medium
D04776,2023-07-31,2023-10-09,rep_11,EdTech,North America,Pro,Partner,Closed,90807,70,Won,49.0,Medium
D04777,2023-12-03,2024-02-08,rep_5,SaaS,India,Core,Partner,Proposal,17567,67,Won,51.6,Medium
D04778,2023-06-20,2023-10-09,rep_6,EdTech,APAC,Pro,Partner,Demo,97280,111,Lost,57.7,Medium
D04779,2023-01-14,2023-04-24,rep_4,EdTech,India,Core,Inbound,Qualified,4290,100,Lost,49.7,Medium
D04780,2024-01-25,2024-05-17,rep_7,SaaS,North America,Enterprise,Partner,Proposal,16630,113,Lost,59.9,Medium
D04781,2023-08-14,2023-11-19,rep_20,HealthTech,Europe,Core,Partner,Negotiation,36784,97,Lost,50.3,Medium
D04782,2024-02-15,2024-03-23,rep_21,EdTech,APAC,Core,Partner,Demo,24263,37,Lost,49.9,Medium
D04783,2024-03-16,2024-06-15,rep_15,Ecommerce,Europe,Core,Outbound,Demo,72469,91,Won,48.9,Medium
D04784,2024-02-23,2024-04-15,rep_8,FinTech,North America,Core,Referral,Qualified,4966,52,Won,46.4,Medium
D04785,2023-06-29,2023-07-21,rep_14,HealthTech,APAC,Enterprise,Outbound,Demo,67820,22,Lost,49.4,Medium
D04786,2023-03-05,2023-04-24,rep_18,Ecommerce,India,Core,Referral,Demo,17488,50,Won,54.1,Medium
D04787,2023-02-05,2023-03-13,rep_22,SaaS,North America,Core,Partner,Closed,17970,36,Won,54.7,Medium
D04788,2024-02-06,2024-05-28,rep_7,SaaS,India,Pro,Outbound,Negotiation,3426,112,Won,53.6,Medium
D04789,2023-12-11,2024-03-26,rep_21,SaaS,Europe,Enterprise,Referral,Qualified,3021,106,Won,46.9,Medium
D04790,2023-12-05,2024-02-18,rep_22,Ecommerce,India,Pro,Inbound,Demo,15792,75,Lost,56.9,Medium
D04791,2023-06-11,2023-07-16,rep_15,EdTech,North America,Pro,Referral,Closed,26178,35,Won,50.1,Medium
D04792,2023-11-12,2024-02-02,rep_17,EdTech,APAC,Pro,Inbound,Negotiation,10104,82,Won,52.0,Medium
D04793,2023-08-04,2023-09-16,rep_11,Ecommerce,APAC,Pro,Inbound,Qualified,3938,43,Lost,49.4,Medium
D04794,2023-03-29,2023-05-24,rep_23,FinTech,Europe,Pro,Outbound,Negotiation,3025,56,Lost,47.1,Medium
D04795,2023-03-28,2023-05-03,rep_20,FinTech,India,Pro,Referral,Demo,3002,36,Lost,47.1,Medium
D04796,2023-02-17,2023-03-21,rep_15,FinTech,APAC,Enterprise,Partner,Closed,51516,32,Lost,48.5,Medium
D04797,2023-12-15,2024-02-01,rep_21,EdTech,APAC,Enterprise,Referral,Negotiation,4522,48,Lost,44.5,Medium
D04798,2024-01-13,2024-03-22,rep_4,SaaS,Europe,Core,Referral,Proposal,9984,69,Lost,48.7,Medium
D04799,2023-05-06,2023-06-07,rep_7,FinTech,APAC,Pro,Partner,Negotiation,51748,32,Lost,52.2,Medium
D04800,2023-08-26,2023-11-29,rep_6,EdTech,North America,Pro,Referral,Qualified,14616,95,Lost,57.7,Medium
D04801,2023-08-07,2023-10-07,rep_12,HealthTech,India,Core,Inbound,Closed,5166,61,Won,42.5,Medium
D04802,2023-08-04,2023-10-15,rep_25,EdTech,India,Pro,Inbound,Negotiation,5051,72,Lost,48.7,Medium
D04803,2023-11-29,2024-03-05,rep_7,SaaS,India,Enterprise,Partner,Proposal,3479,97,Won,56.4,Medium
D04804,2023-09-21,2024-01-14,rep_3,SaaS,Europe,Core,Referral,Qualified,6776,115,Won,50.3,Medium
D04805,2023-02-24,2023-04-21,rep_23,SaaS,Europe,Pro,Inbound,Demo,35958,56,Lost,51.7,Medium
D04806,2023-10-17,2023-11-05,rep_18,Ecommerce,Europe,Core,Referral,Closed,6716,19,Lost,48.3,Medium
D04807,2023-06-20,2023-06-27,rep_15,Ecommerce,North America,Core,Inbound,Proposal,80995,7,Won,42.7,Medium
D04808,2023-09-24,2023-11-25,rep_5,EdTech,North America,Pro,Outbound,Negotiation,7600,62,Lost,51.1,Medium
D04809,2023-12-18,2024-02-29,rep_11,FinTech,India,Pro,Outbound,Negotiation,16361,73,Lost,47.2,Medium
D04810,2023-02-09,2023-03-14,rep_4,HealthTech,APAC,Core,Referral,Demo,57964,33,Won,48.4,Medium
D04811,2023-12-13,2024-02-12,rep_22,EdTech,North America,Core,Outbound,Negotiation,13614,61,Lost,54.5,Medium
D04812,2023-06-14,2023-08-15,rep_7,SaaS,North America,Pro,Outbound,Negotiation,5472,62,Lost,53.7,Medium
D04813,2023-08-29,2023-09-17,rep_18,FinTech,Europe,Pro,Inbound,Demo,16762,19,Lost,52.3,Medium
D04814,2023-04-30,2023-08-15,rep_23,Ecommerce,APAC,Enterprise,Referral,Qualified,11304,107,Won,55.1,Medium
D04815,2024-03-08,2024-06-04,rep_14,EdTech,APAC,Enterprise,Partner,Proposal,13337,88,Lost,57.2,Medium
D04816,2023-10-03,2023-10-28,rep_4,HealthTech,APAC,Pro,Referral,Demo,93102,25,Won,47.7,Medium
D04817,2023-08-30,2023-10-11,rep_3,HealthTech,APAC,Enterprise,Referral,Proposal,4878,42,Lost,48.3,Medium
D04818,2023-07-11,2023-07-24,rep_20,SaaS,India,Enterprise,Outbound,Negotiation,62364,13,Lost,42.4,Medium
D04819,2023-10-07,2023-12-15,rep_10,FinTech,Europe,Pro,Outbound,Demo,4401,69,Lost,53.3,Medium
D04820,2023-11-25,2024-03-13,rep_1,Ecommerce,APAC,Pro,Outbound,Qualified,18487,109,Lost,55.2,Medium
D04821,2023-11-09,2024-02-17,rep_14,HealthTech,North America,Pro,Referral,Proposal,15299,100,Lost,55.5,Medium
D04822,2023-11-20,2023-12-03,rep_22,Ecommerce,India,Pro,Partner,Negotiation,11819,13,Lost,54.8,Medium
D04823,2024-03-09,2024-03-28,rep_16,FinTech,North America,Enterprise,Outbound,Closed,7600,19,Won,44.2,Medium
D04824,2023-12-27,2024-01-10,rep_24,HealthTech,APAC,Enterprise,Outbound,Closed,3784,14,Lost,46.8,Medium
D04825,2023-09-02,2023-12-12,rep_3,FinTech,India,Pro,Referral,Demo,5978,101,Lost,50.6,Medium
D04826,2023-05-25,2023-07-26,rep_17,Ecommerce,India,Enterprise,Partner,Closed,16217,62,Lost,51.4,Medium
D04827,2023-06-29,2023-10-23,rep_15,SaaS,India,Core,Inbound,Proposal,84435,116,Lost,46.8,Medium
D04828,2023-05-30,2023-09-25,rep_21,SaaS,North America,Pro,Outbound,Qualified,17856,118,Lost,51.0,Medium
D04829,2024-02-14,2024-03-20,rep_21,HealthTech,Europe,Pro,Referral,Closed,6678,35,Lost,42.4,Medium
D04830,2023-07-20,2023-10-01,rep_10,HealthTech,North America,Core,Outbound,Closed,99487,73,Lost,45.3,Medium
D04831,2023-04-06,2023-06-01,rep_5,EdTech,North America,Core,Partner,Proposal,4711,56,Lost,52.6,Medium
D04832,2024-01-22,2024-02-19,rep_7,EdTech,Europe,Enterprise,Partner,Demo,5628,28,Won,56.9,Medium
D04833,2023-11-04,2023-12-28,rep_1,SaaS,APAC,Enterprise,Outbound,Qualified,12074,54,Lost,51.9,Medium
D04834,2024-01-22,2024-04-29,rep_14,SaaS,India,Pro,Inbound,Closed,2440,98,Lost,48.4,Medium
D04835,2023-03-15,2023-06-18,rep_4,HealthTech,APAC,Pro,Partner,Demo,14736,95,Lost,58.5,Medium
D04836,2023-07-26,2023-11-06,rep_24,HealthTech,Europe,Enterprise,Partner,Proposal,4299,103,Won,54.8,Medium
D04837,2023-10-13,2024-02-02,rep_6,FinTech,North America,Enterprise,Partner,Qualified,6721,112,Lost,58.1,Medium
D04838,2023-10-23,2023-11-04,rep_2,HealthTech,India,Enterprise,Partner,Negotiation,2241,12,Won,47.4,Medium
D04839,2023-04-04,2023-08-02,rep_7,EdTech,Europe,Pro,Inbound,Qualified,6021,120,Won,56.7,Medium
D04840,2023-05-30,2023-09-27,rep_6,FinTech,India,Pro,Partner,Negotiation,16398,120,Lost,55.5,Medium
D04841,2024-01-08,2024-02-02,rep_4,Ecommerce,Europe,Pro,Partner,Qualified,7257,25,Lost,52.6,Medium
D04842,2023-10-05,2024-01-18,rep_1,Ecommerce,India,Core,Inbound,Proposal,13581,105,Won,49.4,Medium
D04843,2023-04-26,2023-05-21,rep_3,SaaS,India,Enterprise,Partner,Negotiation,55971,25,Won,46.1,Medium
D04844,2023-02-17,2023-05-13,rep_16,FinTech,India,Pro,Referral,Proposal,15887,85,Won,48.3,Medium
D04845,2024-02-03,2024-04-14,rep_15,FinTech,India,Core,Outbound,Negotiation,15236,71,Won,47.2,Medium
D04846,2023-02-03,2023-04-24,rep_13,Ecommerce,North America,Enterprise,Referral,Negotiation,3597,80,Lost,51.4,Medium
D04847,2023-11-23,2023-12-01,rep_25,HealthTech,APAC,Pro,Partner,Negotiation,77482,8,Won,48.3,Medium
D04848,2023-04-04,2023-06-06,rep_8,SaaS,India,Enterprise,Inbound,Qualified,20010,63,Lost,47.4,Medium
D04849,2023-08-04,2023-11-19,rep_3,SaaS,India,Enterprise,Partner,Closed,13578,107,Lost,50.9,Medium
D04850,2023-11-04,2024-02-02,rep_23,HealthTech,North America,Core,Outbound,Demo,98934,90,Lost,48.6,Medium
D04851,2023-03-27,2023-05-21,rep_16,EdTech,APAC,Enterprise,Referral,Demo,5298,55,Lost,51.6,Medium
D04852,2023-09-30,2023-11-23,rep_11,HealthTech,North America,Enterprise,Outbound,Negotiation,83453,54,Lost,44.2,Medium
D04853,2023-05-14,2023-08-24,rep_8,HealthTech,Europe,Core,Partner,Qualified,22367,102,Lost,52.5,Medium
D04854,2023-08-24,2023-10-17,rep_10,HealthTech,APAC,Enterprise,Inbound,Negotiation,10263,54,Won,51.6,Medium
D04855,2023-10-20,2023-12-01,rep_10,SaaS,Europe,Enterprise,Referral,Qualified,4582,42,Lost,52.0,Medium
D04856,2023-08-05,2023-09-03,rep_1,HealthTech,Europe,Enterprise,Inbound,Negotiation,12149,29,Won,46.6,Medium
D04857,2023-09-04,2023-09-19,rep_22,Ecommerce,APAC,Core,Referral,Closed,61435,15,Won,47.3,Medium
D04858,2023-12-02,2024-02-22,rep_22,HealthTech,Europe,Core,Outbound,Demo,82696,82,Won,52.2,Medium
D04859,2024-01-06,2024-02-07,rep_24,Ecommerce,Europe,Pro,Inbound,Closed,5519,32,Lost,46.2,Medium
D04860,2023-08-18,2023-09-20,rep_12,HealthTech,Europe,Core,Partner,Negotiation,7897,33,Lost,47.0,Medium
D04861,2023-01-20,2023-03-30,rep_16,HealthTech,APAC,Core,Inbound,Closed,17882,69,Lost,46.0,Medium
D04862,2023-10-24,2024-01-16,rep_1,HealthTech,Europe,Pro,Outbound,Negotiation,53508,84,Lost,49.1,Medium
D04863,2023-11-01,2024-02-23,rep_15,HealthTech,Europe,Pro,Referral,Negotiation,27538,114,Lost,52.7,Medium
D04864,2023-04-05,2023-06-19,rep_24,Ecommerce,India,Pro,Outbound,Negotiation,15364,75,Won,50.6,Medium
D04865,2023-12-26,2024-03-19,rep_21,SaaS,India,Pro,Referral,Proposal,6364,84,Lost,46.1,Medium
D04866,2023-09-14,2023-12-30,rep_7,Ecommerce,APAC,Core,Referral,Proposal,6657,107,Lost,54.9,Medium
D04867,2023-03-22,2023-04-30,rep_9,SaaS,India,Pro,Outbound,Demo,2961,39,Won,50.9,Medium
D04868,2023-07-19,2023-09-08,rep_18,Ecommerce,India,Core,Outbound,Closed,6395,51,Won,49.5,Medium
D04869,2023-03-14,2023-06-03,rep_9,Ecommerce,India,Core,Partner,Demo,11902,81,Won,55.2,Medium
D04870,2023-09-01,2023-12-14,rep_1,Ecommerce,Europe,Enterprise,Partner,Qualified,18821,104,Won,56.0,Medium
D04871,2024-03-07,2024-04-12,rep_1,SaaS,India,Pro,Outbound,Qualified,66518,36,Lost,47.6,Medium
D04872,2024-02-06,2024-05-12,rep_9,SaaS,North America,Pro,Referral,Qualified,13128,96,Lost,55.4,Medium
D04873,2024-01-18,2024-02-22,rep_10,EdTech,Europe,Pro,Partner,Demo,15991,35,Won,58.0,Medium
D04874,2023-11-13,2024-01-31,rep_20,Ecommerce,India,Core,Outbound,Closed,9007,79,Won,45.7,Medium
D04875,2023-03-24,2023-04-18,rep_8,FinTech,North America,Core,Referral,Demo,14207,25,Lost,47.0,Medium
D04876,2023-01-06,2023-01-30,rep_16,Ecommerce,Europe,Enterprise,Inbound,Closed,8981,24,Lost,43.7,Medium
D04877,2023-06-13,2023-07-03,rep_22,FinTech,North America,Pro,Inbound,Closed,69458,20,Won,46.8,Medium
D04878,2023-03-21,2023-07-03,rep_1,Ecommerce,North America,Pro,Partner,Qualified,2307,104,Lost,56.5,Medium
D04879,2023-09-29,2024-01-27,rep_5,EdTech,APAC,Pro,Partner,Demo,96732,120,Lost,55.6,Medium
D04880,2023-08-12,2023-10-01,rep_20,EdTech,APAC,Core,Outbound,Closed,10083,50,Won,46.6,Medium
D04881,2023-11-15,2024-03-03,rep_19,SaaS,Europe,Core,Inbound,Negotiation,14121,109,Lost,46.7,Medium
D04882,2023-05-03,2023-07-19,rep_16,FinTech,APAC,Enterprise,Referral,Qualified,62879,77,Won,47.8,Medium
D04883,2023-11-03,2023-12-27,rep_21,FinTech,Europe,Enterprise,Referral,Qualified,15067,54,Lost,44.5,Medium
D04884,2023-05-30,2023-06-11,rep_7,FinTech,India,Enterprise,Outbound,Negotiation,6116,12,Lost,47.7,Medium
D04885,2024-03-02,2024-05-15,rep_17,SaaS,India,Core,Outbound,Negotiation,37345,74,Won,48.1,Medium
D04886,2023-01-04,2023-04-20,rep_3,SaaS,APAC,Core,Partner,Demo,12700,106,Lost,55.7,Medium
D04887,2023-07-16,2023-11-10,rep_21,Ecommerce,North America,Pro,Partner,Demo,3554,117,Won,54.0,Medium
D04888,2024-01-17,2024-03-31,rep_9,EdTech,North America,Enterprise,Outbound,Closed,4670,74,Lost,50.4,Medium
D04889,2023-10-06,2024-01-27,rep_16,FinTech,APAC,Pro,Referral,Demo,29094,113,Won,52.8,Medium
D04890,2023-06-06,2023-08-19,rep_1,FinTech,APAC,Pro,Inbound,Demo,4754,74,Lost,51.2,Medium
D04891,2023-10-27,2024-01-25,rep_1,FinTech,Europe,Enterprise,Outbound,Proposal,4229,90,Lost,48.8,Medium
D04892,2023-06-21,2023-07-04,rep_12,FinTech,APAC,Enterprise,Inbound,Qualified,14143,13,Won,45.2,Medium
D04893,2024-03-03,2024-05-14,rep_16,SaaS,Europe,Pro,Outbound,Proposal,14104,72,Lost,49.7,Medium
D04894,2023-10-26,2023-11-14,rep_5,SaaS,North America,Enterprise,Outbound,Negotiation,4526,19,Lost,47.4,Medium
D04895,2023-06-16,2023-10-12,rep_4,FinTech,Europe,Pro,Referral,Closed,7684,118,Won,48.7,Medium
D04896,2024-02-05,2024-03-17,rep_6,FinTech,North America,Core,Inbound,Demo,52920,41,Lost,49.8,Medium
D04897,2023-03-08,2023-05-09,rep_7,SaaS,North America,Core,Outbound,Negotiation,10189,62,Lost,52.5,Medium
D04898,2023-01-04,2023-03-30,rep_6,HealthTech,India,Enterprise,Inbound,Proposal,11987,85,Lost,52.2,Medium
D04899,2023-04-17,2023-06-02,rep_21,HealthTech,APAC,Pro,Partner,Proposal,10960,46,Won,49.7,Medium
D04900,2023-07-26,2023-10-11,rep_2,FinTech,APAC,Enterprise,Partner,Qualified,63733,77,Won,51.6,Medium
D04901,2024-03-26,2024-06-30,rep_2,FinTech,APAC,Pro,Outbound,Proposal,9897,96,Lost,51.0,Medium
D04902,2023-12-17,2024-03-02,rep_21,FinTech,India,Pro,Partner,Closed,4728,76,Lost,44.6,Medium
D04903,2023-11-14,2024-02-21,rep_22,FinTech,APAC,Pro,Referral,Proposal,4310,99,Lost,55.6,Medium
D04904,2023-07-28,2023-08-15,rep_15,FinTech,North America,Core,Referral,Qualified,17730,18,Lost,48.7,Medium
D04905,2023-07-06,2023-09-04,rep_12,EdTech,APAC,Enterprise,Partner,Closed,76124,60,Lost,46.3,Medium
D04906,2023-05-01,2023-08-15,rep_14,Ecommerce,APAC,Enterprise,Partner,Negotiation,14537,106,Lost,56.5,Medium
D04907,2023-11-13,2024-02-04,rep_8,SaaS,North America,Pro,Outbound,Demo,11745,83,Won,52.9,Medium
D04908,2023-04-05,2023-05-30,rep_17,Ecommerce,North America,Pro,Referral,Qualified,60596,55,Won,51.5,Medium
D04909,2023-03-24,2023-06-09,rep_22,EdTech,Europe,Core,Inbound,Qualified,63928,77,Lost,52.5,Medium
D04910,2023-12-04,2024-01-26,rep_4,FinTech,India,Core,Outbound,Negotiation,9265,53,Won,45.1,Medium
D04911,2023-09-06,2023-11-16,rep_7,Ecommerce,Europe,Enterprise,Outbound,Closed,12867,71,Won,51.6,Medium
D04912,2023-04-27,2023-08-10,rep_23,Ecommerce,Europe,Core,Partner,Closed,2903,105,Lost,51.0,Medium
D04913,2023-09-25,2023-12-10,rep_21,EdTech,India,Pro,Inbound,Demo,6281,76,Won,47.5,Medium
D04914,2023-09-28,2023-12-01,rep_16,HealthTech,India,Core,Referral,Closed,4243,64,Won,44.4,Medium
D04915,2023-06-27,2023-08-25,rep_4,SaaS,Europe,Enterprise,Partner,Negotiation,5973,59,Won,50.9,Medium
D04916,2023-05-15,2023-06-10,rep_9,EdTech,APAC,Core,Outbound,Proposal,24925,26,Won,49.8,Medium
D04917,2023-05-29,2023-06-18,rep_18,EdTech,North America,Core,Referral,Proposal,3059,20,Won,51.7,Medium
D04918,2024-03-08,2024-06-21,rep_4,EdTech,APAC,Pro,Outbound,Closed,8785,105,Won,51.8,Medium
D04919,2023-05-06,2023-07-15,rep_13,SaaS,North America,Pro,Referral,Proposal,4863,70,Lost,52.9,Medium
D04920,2023-12-11,2023-12-31,rep_7,Ecommerce,India,Enterprise,Partner,Demo,9254,20,Won,56.3,Medium
D04921,2023-01-04,2023-04-13,rep_17,FinTech,North America,Enterprise,Inbound,Negotiation,29398,99,Lost,50.1,Medium
D04922,2023-09-07,2023-09-28,rep_12,FinTech,APAC,Enterprise,Partner,Proposal,33386,21,Lost,48.0,Medium
D04923,2023-02-20,2023-04-03,rep_25,HealthTech,India,Core,Referral,Closed,18674,42,Lost,45.7,Medium
D04924,2023-10-09,2023-10-20,rep_24,FinTech,North America,Enterprise,Partner,Negotiation,10864,11,Lost,50.1,Medium
D04925,2023-05-04,2023-07-16,rep_5,Ecommerce,Europe,Core,Inbound,Closed,14268,73,Lost,45.8,Medium
D04926,2024-02-26,2024-05-19,rep_9,EdTech,APAC,Core,Outbound,Negotiation,60859,83,Lost,49.1,Medium
D04927,2023-01-12,2023-04-13,rep_22,SaaS,North America,Enterprise,Inbound,Qualified,8042,91,Won,57.2,Medium
D04928,2024-03-05,2024-05-16,rep_21,Ecommerce,Europe,Enterprise,Outbound,Negotiation,3728,72,Lost,43.7,Medium
D04929,2024-02-18,2024-04-23,rep_11,FinTech,APAC,Core,Outbound,Closed,16130,65,Won,45.7,Medium
D04930,2023-11-29,2024-01-24,rep_8,EdTech,Europe,Pro,Outbound,Negotiation,17586,56,Lost,47.7,Medium
D04931,2023-03-26,2023-05-25,rep_2,EdTech,Europe,Enterprise,Referral,Demo,54101,60,Lost,50.1,Medium
D04932,2023-04-08,2023-07-22,rep_20,SaaS,India,Pro,Outbound,Proposal,45524,105,Won,49.8,Medium
D04933,2023-08-04,2023-08-18,rep_20,Ecommerce,Europe,Pro,Partner,Closed,23342,14,Lost,48.0,Medium
D04934,2023-01-06,2023-04-12,rep_10,FinTech,North America,Enterprise,Inbound,Negotiation,4116,96,Won,51.1,Medium
